longitude,latitude
-3.026108,53.073624
-3.342187,53.181733
-3.000814,53.048804
-3.791111,53.32358
-3.092769,53.215584
-3.009937,53.056161
-3.707453,53.293594
-3.014956,53.064667
-3.445278,53.239985
-3.82642,53.320958
-3.793108,53.304581
-3.469955,53.312455
-3.001033,53.046042
-3.133059,53.178306
-3.47248,53.319067
-4.347617,53.240818
-3.068542,53.20552
-3.768907,53.314211
-3.189662,53.21062
-3.015449,53.051394
-3.165463,52.968617
-2.941422,53.112205
-3.773316,53.064948
-3.824429,53.322149
-3.022824,53.004352
-4.612788,53.282448
-3.495168,53.317473
-3.499373,53.316206
-3.094078,53.209935
-3.476278,53.319928
-3.043202,53.010197
-2.983271,53.213805
-4.236976,53.13004
-3.002748,53.050514
-3.40521,53.333758
-3.47799,53.314738
-3.053952,52.933879
-4.559837,52.914144
-2.964933,53.09802
-4.009019,52.73986
-3.390868,53.325449
-2.975518,53.068153
-3.329126,53.311896
-3.373955,53.27106
-3.061147,53.220715
-3.462397,53.318796
-4.326649,53.279998
-4.110742,53.227322
-2.962012,52.993191
-3.573398,53.295843
-3.031686,53.060981
-3.035886,53.061241
-4.49137,53.382881
-2.980646,53.050851
-3.401695,53.331426
-3.478145,53.315752
-3.47631,53.315208
-3.472053,53.327612
-3.019886,53.126148
-4.0893,53.199892
-2.995055,53.161992
-4.50424,52.855715
-3.391158,53.24435
-3.488533,53.319623
-4.117172,53.231937
-4.176444,53.14588
-4.490198,53.266919
-3.82614,53.320387
-3.588829,53.292762
-4.085182,53.212219
-3.059514,53.188521
-3.699016,53.289318
-2.99717,53.047342
-4.317154,53.257013
-3.056494,52.983839
-2.995138,53.049804
-3.027491,53.03208
-3.071729,52.971072
-3.022276,53.204775
-3.808358,53.280464
-4.269561,53.146425
-3.268144,53.055405
-3.918441,52.586768
-3.267454,53.055278
-3.821199,53.068216
-3.018028,53.237802
-3.136586,53.168519
-3.081669,53.16432
-3.933176,52.994192
-3.73109,53.296318
-3.202839,53.15397
-4.17815,53.20231
-3.435211,53.313058
-3.136833,53.240027
-3.286092,53.014237
-3.049369,53.191029
-3.277156,53.274969
-3.012845,53.053565
-3.433943,53.219194
-3.045673,53.074748
-4.106526,53.204929
-3.472599,53.287206
-3.403104,53.330448
-4.27409,53.141574
-3.794868,53.268154
-3.727686,53.296377
-3.71615,53.294206
-3.493974,53.318099
-3.720786,52.955301
-4.143477,53.202724
-3.041749,52.986379
-4.270222,53.137404
-4.51411,53.275984
-3.137175,53.247863
-3.048926,53.215816
-3.073306,53.21639
-3.489656,53.319106
-3.413568,53.300398
-3.067369,53.166714
-3.852314,52.749181
-2.990573,53.067345
-2.990954,53.040418
-3.001494,53.174532
-2.996863,53.057305
-3.430678,53.235819
-3.369317,53.061367
-4.116225,53.231559
-3.009413,53.054188
-3.030309,53.02704
-3.373912,52.98063
-2.914704,53.051412
-4.158394,53.137227
-3.017792,53.069129
-3.406094,53.333226
-4.498171,52.858415
-3.125426,53.164508
-3.382903,52.992572
-3.54358,53.255374
-3.012464,53.226793
-3.128084,53.211623
-3.063901,53.052436
-3.168099,52.968627
-3.17506,53.219323
-3.515471,53.297726
-2.914586,53.038837
-3.373495,53.16025
-2.995053,53.046119
-4.168034,53.210739
-4.014477,53.235849
-4.315062,53.07068
-3.000677,53.039699
-4.165947,53.223688
-4.208282,53.221329
-3.131712,52.973437
-3.747023,53.048822
-3.539323,52.913558
-4.141525,52.939444
-3.004253,53.233128
-3.950365,52.962292
-4.22211,53.317902
-3.178376,53.152956
-4.197825,53.148454
-3.383496,53.265601
-3.414883,53.321103
-3.823231,53.26161
-3.951691,52.727286
-3.722145,53.295162
-3.644513,53.290919
-3.528692,53.28348
-3.183453,53.275954
-2.974968,53.057694
-3.049887,53.214118
-3.392052,53.161958
-3.032547,53.112537
-2.989876,53.046091
-3.01351,53.236843
-2.984962,53.05691
-3.264237,53.28184
-2.991471,53.055768
-3.039687,53.163894
-3.540887,53.153285
-4.073954,52.952717
-3.10079,53.116528
-3.54908,53.00603
-3.049507,52.983811
-4.258599,53.103378
-3.909429,52.846266
-4.182897,53.195849
-3.325516,53.117661
-3.202965,53.152585
-3.140629,53.166979
-3.097263,53.210931
-4.182971,53.146615
-3.025962,53.199889
-3.812797,53.310909
-2.967576,53.086682
-3.581514,53.289281
-3.816715,53.322239
-4.454501,53.261618
-3.479224,53.326112
-2.932248,53.016172
-3.517273,53.303691
-2.986889,53.073318
-2.769193,52.951175
-4.283521,53.05436
-3.84112,53.318206
-3.030444,53.027074
-4.182467,53.190022
-4.006205,53.122016
-3.052307,53.19121
-2.978958,53.045471
-3.043222,53.009154
-3.859434,52.956773
-2.989067,53.045927
-3.034572,53.209928
-3.080939,52.979115
-3.200238,53.249294
-3.029421,52.983501
-3.480733,53.172243
-3.463145,53.318732
-2.921613,53.179258
-4.439106,52.883579
-3.726052,53.290458
-3.980622,53.124997
-3.398626,53.187484
-2.891145,52.99564
-4.478053,52.949778
-3.217556,53.259565
-3.052189,53.146651
-3.073006,53.188777
-4.415131,52.888925
-4.037535,52.721085
-3.405291,53.334854
-3.480287,53.325596
-3.821244,53.316102
-3.89035,52.741676
-3.768954,53.314246
-3.133361,53.118218
-3.406861,53.330529
-3.517106,53.311676
-4.111008,52.861301
-3.082629,53.140633
-3.812746,53.311134
-4.303461,52.915312
-3.027988,53.093645
-3.057998,52.985651
-3.794882,53.124842
-3.012206,53.043529
-4.356318,53.312375
-3.139745,53.167473
-3.157938,53.16034
-3.481902,53.317162
-2.958656,53.105218
-3.141842,53.22387
-3.143571,53.167355
-3.153714,53.090937
-3.009957,53.048097
-4.148695,52.939072
-4.168067,53.210793
-3.038198,52.984288
-3.038979,53.057709
-3.028561,53.046301
-4.120975,53.233695
-3.423899,53.182797
-3.787709,53.100739
-3.131767,53.206491
-3.31713,52.979556
-3.828177,52.729335
-3.931124,53.031348
-3.263657,53.271859
-4.606085,52.909973
-4.225771,53.3216
-3.585155,52.915482
-2.897734,53.069017
-3.550393,52.907867
-3.203865,53.275983
-4.130823,53.224708
-3.003351,53.232956
-3.038531,53.169271
-4.164935,53.20987
-3.138771,53.208627
-3.880162,53.055306
-3.790735,53.280847
-3.030919,53.04762
-4.267776,53.221749
-2.945978,53.11829
-4.104861,53.203646
-3.797502,53.247311
-3.061043,53.003522
-2.980545,53.045071
-3.595167,53.290115
-4.213732,53.231441
-2.995469,53.044759
-3.46275,53.313317
-3.452107,53.260237
-3.043614,53.189488
-3.052203,53.142956
-3.188425,53.171384
-3.803252,53.146975
-3.247623,53.212535
-3.043844,53.154572
-2.791864,52.936661
-3.044792,52.951364
-3.466453,53.293916
-3.008735,53.076874
-3.411493,53.186901
-4.129404,53.224194
-4.406399,52.893661
-4.410561,52.986521
-3.775964,53.266837
-3.995261,52.948797
-4.444022,53.181966
-3.8276,53.280386
-4.300984,53.257147
-2.986052,53.043237
-2.996325,53.039834
-3.027491,53.04587
-4.005944,52.712246
-3.382163,53.307472
-3.690106,52.711749
-4.227962,53.3187
-4.510037,52.823079
-4.441032,52.890077
-3.620917,52.933187
-3.937425,53.02221
-4.492749,53.331333
-4.259697,53.10351
-3.591608,53.202431
-3.190169,52.981704
-3.129241,53.206668
-3.822974,53.280951
-3.163866,53.26491
-4.160307,53.219079
-4.617518,53.283495
-3.140997,53.170697
-3.722617,53.293843
-2.990534,53.042247
-3.244573,53.216298
-3.474558,53.319689
-2.961963,53.173033
-3.503286,53.265221
-4.152538,53.147187
-3.839148,52.631372
-2.994851,53.044485
-3.193565,53.006562
-3.71012,53.289357
-3.4093,53.206731
-3.208396,53.29041
-3.746805,53.300117
-3.194122,53.24229
-3.608072,53.038151
-3.800425,53.08904
-3.050594,53.049408
-3.756115,53.307945
-4.50327,53.29504
-3.14143,53.166693
-3.397692,53.335761
-3.304358,53.242896
-3.45178,53.01606
-3.035668,52.984382
-3.134626,53.191191
-4.319119,53.390139
-3.475672,53.287591
-3.789326,53.280176
-3.068286,53.222898
-4.625949,53.280801
-3.644048,53.290925
-3.642779,53.291096
-3.562145,53.003828
-3.215148,53.010902
-3.884634,52.743088
-4.118782,53.18718
-3.025104,53.184633
-3.225922,53.297845
-3.840893,52.711265
-3.005057,53.213048
-3.209197,53.261376
-3.082148,53.136359
-3.739116,53.299609
-3.058486,52.94041
-3.00143,53.059946
-2.988354,53.074061
-4.47813,52.859959
-4.201696,53.147547
-3.497902,53.315793
-3.490229,53.318766
-4.41421,52.883324
-3.452451,53.329651
-3.418454,53.309716
-3.350966,53.340884
-3.829158,53.323883
-4.134654,53.285146
-4.265837,53.14272
-4.009904,52.711748
-3.727848,53.296671
-3.676989,53.182704
-3.202691,53.097823
-3.8292,53.321024
-3.405884,53.330972
-4.472824,52.878727
-4.165318,53.222504
-4.267113,52.991088
-4.118946,52.943364
-3.037752,52.991771
-3.203641,53.255723
-3.586354,53.288318
-3.739517,53.299495
-2.987086,53.072777
-3.38981,53.180054
-3.026791,53.004497
-3.77362,52.782301
-3.979453,53.251656
-3.13471,53.159215
-3.207064,53.057155
-4.090625,52.893085
-3.733748,53.295992
-4.305532,53.25669
-3.841809,53.101712
-3.889395,53.053865
-4.100048,53.004254
-3.144548,53.217489
-3.534089,52.906866
-3.83435,52.740568
-3.386403,53.214084
-3.008589,53.05406
-3.699835,53.046971
-3.420746,53.185199
-3.027178,53.071556
-4.061072,53.179508
-3.470034,53.323044
-2.974157,53.171118
-3.277977,53.321094
-2.762491,52.950085
-2.992972,53.229878
-3.18465,53.276418
-3.790969,53.278928
-4.27376,53.140411
-3.85209,53.27786
-3.410804,53.316225
-3.813276,53.320799
-4.449709,52.907647
-4.155099,53.144273
-4.082303,53.202559
-3.838241,53.328751
-3.011976,53.05404
-3.023555,53.206293
-2.978805,53.051217
-4.525685,53.348074
-4.270879,53.138803
-3.747828,53.195737
-3.402752,53.330245
-2.977459,53.041861
-4.625747,53.301477
-3.520942,53.311483
-2.891167,52.956221
-3.44199,53.257645
-3.001603,53.217131
-3.131678,53.157077
-3.623828,52.699351
-4.633504,53.313624
-3.02278,53.229123
-3.187088,53.239924
-3.210992,53.199204
-4.274626,53.139262
-3.38988,53.031678
-4.299479,53.36227
-4.224725,53.144628
-3.932817,53.117521
-3.955938,52.940281
-3.889037,52.673267
-3.424888,53.18417
-3.338576,53.297793
-3.03804,53.211543
-4.297046,53.260882
-4.367899,53.368034
-3.338408,53.111791
-2.91473,53.002662
-3.881005,52.742418
-3.000908,53.044533
-4.280327,52.920038
-3.439378,53.230302
-3.739796,53.290114
-3.534655,52.908162
-3.057114,53.21933
-4.411782,53.258453
-3.136677,53.182137
-3.070289,53.154813
-2.985746,53.042242
-4.284481,53.206316
-3.899321,53.276811
-4.273012,53.140129
-3.30596,53.116278
-3.047776,53.21535
-3.036736,53.128322
-4.121198,52.931591
-3.127835,53.241479
-3.273996,53.226684
-3.555802,53.013935
-3.694944,53.291039
-3.464296,53.313756
-3.483645,53.32586
-3.061847,52.98407
-4.290257,52.917078
-3.029917,53.097503
-3.698701,53.282886
-4.145187,53.212978
-3.419772,53.308271
-4.692496,53.305787
-3.986171,52.947925
-3.453503,53.289904
-3.825201,53.139511
-3.790923,53.281051
-3.540243,53.302255
-3.023443,53.01543
-4.622712,53.299215
-3.067696,53.165399
-3.141314,53.229359
-3.580842,53.291825
-4.297986,53.104053
-3.452076,53.329655
-3.476345,53.311882
-3.062122,53.001948
-3.318535,53.109253
-3.507077,53.269848
-4.044827,52.543788
-3.028555,53.207535
-3.893859,53.097784
-2.982137,53.088827
-3.211511,53.05026
-3.198094,53.057623
-3.918884,52.901677
-3.510949,53.286088
-3.471583,53.318755
-3.074426,53.189322
-3.760658,53.303077
-3.640721,53.28947
-3.845627,53.102264
-3.832487,53.276463
-3.053866,53.173001
-4.213405,52.924514
-4.078259,53.176251
-4.033192,53.144403
-3.928087,52.97562
-3.007337,53.054736
-3.020605,53.076377
-4.267441,53.116957
-3.493402,53.318474
-3.311308,53.101044
-3.841285,52.709685
-3.46581,53.327725
-3.216974,53.259121
-3.838596,53.262588
-3.024098,53.203969
-3.066906,53.229464
-4.163211,53.214891
-4.524943,53.343135
-3.791013,53.278892
-4.365024,53.020497
-3.836523,53.274738
-3.328694,53.109275
-4.268057,53.117872
-4.624753,53.300923
-3.78703,53.147031
-3.450756,53.25708
-4.389574,53.236361
-3.073196,53.133455
-3.818627,53.317059
-3.396733,53.335835
-3.568274,53.284988
-3.795666,53.258585
-2.987648,53.072583
-3.212082,53.287047
-3.852421,53.288642
-2.999712,53.138401
-3.433987,53.219148
-3.02367,53.20613
-3.588799,53.292762
-3.831993,53.281389
-3.402693,53.338975
-4.225233,53.123499
-3.680203,52.852276
-3.825531,53.214593
-3.683151,53.048736
-3.003695,53.043125
-3.070874,52.970846
-4.242445,53.193386
-3.551166,53.12521
-4.14928,53.169974
-3.409822,52.982394
-4.366997,53.018956
-3.893103,52.672869
-2.993196,53.045173
-3.416134,53.184221
-2.994314,53.045137
-3.787709,53.10073
-4.392026,52.914497
-3.036696,53.049
-4.312422,53.256
-3.400762,53.335509
-3.145371,53.065217
-3.035103,52.986922
-3.019652,53.004451
-4.584671,53.250854
-4.01944,53.123788
-3.06401,53.186341
-3.918039,52.888627
-3.468907,52.871486
-3.063584,53.18603
-3.845033,53.102354
-4.090931,53.200179
-3.680012,53.293633
-3.594298,53.291359
-4.578942,53.27548
-3.942432,52.998564
-3.811033,53.285188
-4.172661,53.145293
-4.041392,52.941549
-4.258263,53.146568
-4.185986,53.216237
-4.530898,53.329801
-3.043717,52.935794
-3.026463,53.004482
-3.02135,53.079454
-3.438502,53.050248
-3.053359,53.086888
-3.026836,53.191971
-3.558824,53.028297
-3.872118,52.959172
-3.741828,53.300594
-3.463638,53.292773
-3.748489,53.307536
-2.996606,53.044884
-3.693262,53.28834
-4.514406,53.277956
-4.52759,53.349274
-3.014698,53.043535
-3.049149,53.061754
-2.98246,53.089868
-3.00323,52.982009
-3.848931,53.28911
-2.933207,53.016425
-2.924929,53.051028
-3.406542,53.335459
-3.053473,53.081781
-4.119047,53.232875
-3.82237,53.320346
-2.998127,53.094529
-3.859795,53.100704
-4.198664,53.280351
-3.571227,52.90255
-3.786722,53.305845
-3.010145,53.19953
-3.778152,53.310172
-4.632778,53.314269
-3.68101,52.701197
-3.618576,53.247754
-3.768407,53.152344
-3.281663,53.322385
-4.354953,53.264139
-4.343226,53.329339
-3.721589,53.263032
-4.042086,52.717078
-3.022482,53.051649
-3.024664,53.205726
-3.739136,53.308599
-4.128786,53.181535
-3.74041,53.308535
-4.247754,52.966352
-3.491755,53.318171
-3.587143,53.284918
-3.407951,53.193901
-3.00257,53.042865
-2.96184,52.957989
-2.736247,52.959465
-2.932943,52.975848
-4.233224,52.919656
-4.144054,53.213682
-4.184081,53.146684
-3.066505,53.2121
-3.175415,52.930896
-4.120743,53.233852
-4.348753,53.173408
-3.768851,53.314311
-4.632668,53.312239
-3.065536,52.998393
-3.70889,53.289753
-3.040892,53.018866
-2.865803,52.983845
-2.9999,53.045449
-3.119244,53.205692
-3.393978,53.33611
-2.995034,53.045302
-3.586782,53.284905
-3.313318,52.980083
-3.038989,53.198176
-4.167131,53.227245
-2.994038,53.044788
-3.471924,53.326904
-3.266242,53.275607
-3.872977,52.688546
-4.140847,53.218738
-3.530142,53.147607
-3.027435,53.054168
-3.486391,53.314157
-4.159407,53.20418
-4.323067,53.062144
-3.888496,53.095721
-3.106077,53.236874
-2.992863,53.229699
-3.885917,52.742286
-3.817344,53.321142
-3.827857,53.324721
-3.197978,52.995335
-3.690362,53.292804
-3.797603,53.289392
-4.485257,53.251549
-3.035827,52.992876
-4.575098,53.278899
-4.104242,53.203244
-3.740249,53.301264
-3.649024,52.877581
-2.999763,53.193397
-3.806802,53.280559
-4.267825,53.125105
-2.924693,53.051847
-3.335088,53.235966
-4.231909,53.163779
-3.32437,53.307616
-3.450265,53.258084
-4.268007,53.128572
-4.07865,53.192671
-3.288161,53.117677
-3.079029,53.19204
-3.900386,53.280525
-4.20255,53.220859
-3.000009,53.003098
-4.384382,52.925081
-4.172641,53.174513
-3.47104,53.326969
-3.317704,53.113838
-3.768121,53.063093
-4.107051,53.205558
-3.067762,52.956373
-3.088922,52.959588
-3.519982,53.310659
-4.278991,53.078507
-2.930405,53.176933
-4.238282,53.335994
-3.006455,53.231185
-3.408743,53.306541
-3.032682,53.156179
-3.094262,53.145408
-3.062362,53.208056
-3.026473,53.195579
-3.170425,52.969835
-3.015979,53.208847
-3.041639,53.058512
-3.138322,53.243654
-4.628466,53.303224
-3.442406,53.233026
-3.655478,53.28193
-4.50563,53.372979
-3.084388,53.200945
-4.091141,52.586092
-3.547038,53.278928
-4.136329,52.921286
-3.063929,53.053586
-3.011312,53.181038
-2.841281,52.975202
-3.741243,53.299865
-4.102416,52.921693
-4.134129,53.227319
-3.427476,53.209382
-3.873327,53.287075
-3.67586,52.859044
-2.966402,53.062986
-3.04362,52.941638
-3.890063,52.588708
-2.980981,53.037328
-3.405379,53.334799
-3.488638,53.319622
-4.158018,53.212297
-3.803937,53.283767
-3.068196,53.166878
-2.991715,53.048224
-3.592839,53.244882
-3.066995,53.229436
-4.171162,53.259241
-4.310426,53.060206
-3.795136,53.270981
-3.179765,53.273851
-3.126119,53.166982
-4.087156,52.986652
-3.144373,53.165433
-3.821355,53.319786
-3.21749,53.269912
-2.996343,53.052222
-3.741784,53.295452
-3.061555,52.997072
-4.06775,53.218762
-4.084452,53.217536
-4.628544,53.30547
-3.013131,53.058112
-3.835435,53.252505
-3.473325,53.279978
-3.366072,53.306921
-3.011034,53.213123
-4.316687,53.246162
-3.05609,52.936134
-3.01883,53.032173
-4.493638,52.911462
-3.338591,53.271391
-3.687843,53.186992
-2.991689,53.054885
-3.741876,53.295505
-3.786125,53.274632
-2.995227,53.044599
-3.840533,52.712214
-4.140421,53.217407
-3.663417,52.949213
-3.73922,53.312517
-2.941938,53.176105
-3.03048,53.04357
-3.216015,53.283986
-2.750116,52.965185
-3.057104,53.015522
-3.003221,53.071527
-3.003269,53.071625
-3.137497,53.249262
-3.372515,53.271958
-3.458027,53.201102
-4.334124,53.241838
-3.419716,53.326494
-3.455523,53.2606
-2.990302,53.038653
-3.017427,53.03276
-4.733346,52.820905
-3.114363,53.208588
-3.045745,53.061695
-3.317702,53.286016
-4.26825,53.116996
-3.014936,53.202726
-3.452763,53.261442
-2.990773,53.197535
-3.018371,53.207407
-3.212747,53.291472
-3.491297,53.315381
-3.04451,53.055053
-2.983803,53.055796
-4.311999,53.256233
-2.993065,53.164543
-3.825299,53.321425
-3.170339,52.969953
-3.813886,53.138156
-4.420214,52.887041
-3.01878,53.237931
-4.252504,53.141957
-3.117447,53.180961
-4.19565,52.948211
-3.202425,53.287198
-2.996195,53.215774
-3.829691,53.280183
-3.080408,53.170678
-4.112383,53.193111
-3.859029,53.287407
-4.123893,52.92372
-3.636616,53.291954
-3.334425,53.310965
-4.268835,53.112219
-3.492807,53.315614
-2.97875,53.036303
-3.517181,53.311657
-3.920365,53.268455
-3.475396,53.328767
-3.813601,53.322098
-4.225356,53.149031
-3.469295,53.314647
-3.458832,53.319028
-3.434017,53.219175
-4.146704,53.214857
-3.078455,53.166183
-4.280698,53.078879
-3.051024,53.215276
-3.045076,53.098764
-3.880188,53.274552
-4.526496,53.302075
-3.743316,53.303602
-3.00017,53.17359
-3.740001,52.801508
-3.914015,53.045101
-3.135547,53.206752
-3.146484,53.17282
-3.086782,53.168346
-2.978906,53.165479
-4.120715,53.22933
-3.835436,52.761824
-3.042366,53.002087
-2.98382,52.980598
-3.452659,53.260581
-3.048941,53.215834
-3.260527,53.313782
-3.503584,53.268175
-4.273824,53.104257
-4.268043,53.142013
-3.412568,53.300554
-3.559552,53.28192
-3.828285,52.730502
-4.216254,53.173215
-3.444668,53.240586
-2.998771,53.054637
-2.949983,53.039045
-4.564028,53.281178
-2.966514,53.063291
-3.071207,53.191077
-4.075579,53.17993
-3.914296,53.045034
-4.134802,53.227892
-3.049442,52.984827
-3.476673,53.258739
-3.643194,53.215071
-3.036289,52.986031
-4.466716,52.873487
-3.387676,53.178847
-3.057843,52.939678
-4.467375,52.872277
-2.99094,53.040436
-3.455141,53.290423
-4.092211,53.263
-3.273982,52.97501
-4.157205,53.205658
-3.031299,53.027903
-2.969656,53.163217
-2.98826,53.073225
-2.983713,53.055788
-4.361966,53.248536
-4.400362,53.324354
-4.084395,53.278034
-3.350229,53.139543
-3.023708,53.070633
-2.983689,53.039013
-3.089402,53.231022
-4.531035,53.329816
-2.954927,53.092672
-4.203027,53.221399
-3.281444,53.016849
-4.524754,53.342744
-3.232298,51.688201
-3.05733,51.586655
-2.950804,51.591388
-3.1351,51.700518
-3.223657,51.577998
-3.018096,51.567166
-3.090928,51.602668
-3.0205,51.568215
-2.98059,51.721539
-2.965117,51.582891
-2.956177,51.613536
-3.268214,51.59584
-3.15288,51.665601
-3.240195,51.719886
-3.077601,51.546565
-2.710001,51.616972
-3.061223,51.590811
-3.242194,51.689293
-2.802931,51.584255
-2.835292,51.583571
-3.016507,51.564464
-3.020374,51.654645
-3.235502,51.637993
-3.285661,51.653767
-3.013511,51.681391
-3.180847,51.620617
-3.133191,51.615944
-3.157243,51.613228
-3.222933,51.625222
-3.098778,51.682593
-2.686475,51.634295
-2.841517,51.762494
-3.154009,51.594511
-3.184396,51.660441
-3.024271,51.655663
-2.944502,51.58545
-2.990165,51.591179
-2.994802,51.716726
-2.764192,51.612622
-2.839526,51.58622
-3.239638,51.781593
-3.252808,51.782892
-3.176467,51.797411
-3.239677,51.634227
-2.670517,51.703542
-3.118611,51.683853
-3.056501,51.820534
-3.206721,51.775237
-3.237934,51.645036
-2.876601,51.705709
-2.941935,51.57299
-2.90714,51.620569
-2.980972,51.597964
-3.093685,51.60025
-3.034329,51.565927
-3.270665,51.598287
-3.001534,51.638083
-3.020146,51.654818
-3.054664,51.711348
-3.212965,51.573738
-3.235261,51.642411
-2.947248,51.58702
-2.94599,51.599393
-3.226495,51.584226
-2.745579,51.824922
-3.106036,51.612355
-2.675113,51.631988
-3.010868,51.55482
-3.058734,51.734429
-2.943235,51.584193
-3.182376,51.739922
-3.136419,51.616201
-3.244705,51.770768
-2.974657,51.582884
-3.001229,51.649828
-2.971338,51.581554
-2.707128,51.576167
-2.967859,51.599179
-3.219265,51.798611
-3.211868,51.588353
-2.88354,51.597623
-3.220297,51.574319
-3.240542,51.581147
-3.227037,51.788955
-3.207986,51.807989
-3.015551,51.829949
-3.021725,51.692892
-3.035757,51.579915
-3.008247,51.831037
-2.76546,51.591006
-3.28495,51.648065
-3.032359,51.577076
-3.009653,51.617845
-2.997386,51.59725
-3.13496,51.646876
-3.220007,51.666398
-3.007736,51.647309
-2.986954,51.590874
-3.192128,51.752789
-3.22167,51.691108
-2.974635,51.589295
-3.174632,51.800468
-3.186028,51.656514
-3.02141,51.568234
-3.010289,51.583383
-3.14006,51.664656
-3.002789,51.601997
-3.225479,51.67251
-3.195113,51.670988
-2.964454,51.58839
-3.230485,51.643225
-3.228394,51.669072
-3.218361,51.794143
-3.020912,51.668316
-2.967868,51.57652
-3.232275,51.649546
-2.832284,51.767064
-3.222623,51.79141
-3.014346,51.570445
-2.861727,51.879389
-3.022268,51.643128
-2.994787,51.716726
-2.904934,51.602612
-3.129395,51.698667
-3.060474,51.551774
-2.925122,51.715542
-3.014041,51.657838
-3.218717,51.668974
-3.285482,51.748083
-2.985593,51.588026
-2.995592,51.616886
-3.225345,51.695395
-2.996384,51.571237
-3.257841,51.788719
-2.871701,51.599896
-3.073831,51.732898
-3.269297,51.715341
-2.999647,51.644249
-3.046816,51.703074
-3.270586,51.677112
-3.181687,51.739047
-2.92968,51.600333
-2.684531,51.635628
-3.208168,51.686077
-2.730165,51.599917
-3.287689,51.747735
-2.673829,51.620396
-2.925348,51.77483
-3.229413,51.662884
-3.010436,51.546371
-3.182931,51.622449
-2.933397,51.607712
-3.243027,51.570672
-2.998401,51.578359
-3.27506,51.650511
-3.302314,51.777274
-3.015194,51.681628
-3.092264,51.60297
-3.231058,51.569899
-2.992034,51.590813
-3.025149,51.651016
-2.994225,51.583394
-2.99839,51.587711
-2.721838,51.754785
-3.242843,51.669666
-2.963209,51.575246
-3.074512,51.733512
-2.990413,51.591303
-3.105001,51.610143
-3.201296,51.759233
-3.233118,51.558071
-2.704754,51.624098
-3.192915,51.799718
-3.006835,51.583826
-3.073695,51.595085
-3.029397,51.820478
-3.023336,51.651409
-3.009105,51.621788
-2.915969,51.774049
-3.207604,51.79803
-3.256696,51.788713
-3.206897,51.580005
-2.959449,51.576211
-3.160719,51.7765
-2.997904,51.595178
-3.23284,51.75763
-2.987244,51.588938
-3.01903,51.579261
-3.129567,51.791495
-3.096415,51.828936
-2.982042,51.596715
-2.784634,51.581142
-2.968662,51.576522
-3.197019,51.798094
-3.175595,51.795648
-2.98805,51.589498
-2.987182,51.59008
-3.064326,51.595746
-3.129007,51.620759
-2.963107,51.58815
-2.965328,51.588086
-3.287401,51.75289
-2.716435,51.811608
-2.742083,51.823254
-3.226602,51.688351
-2.689191,51.643775
-3.268854,51.596517
-2.989167,51.755014
-3.027334,51.646645
-2.995291,51.586622
-3.137965,51.728752
-3.241179,51.642133
-2.988272,51.591105
-3.008321,51.599468
-3.186872,51.629009
-3.049803,51.591363
-3.248718,51.7886
-3.014895,51.82403
-3.043594,51.716491
-2.943663,51.567941
-2.67458,51.631136
-3.255613,51.743397
-3.115121,51.584708
-2.675843,51.640301
-3.205033,51.704749
-2.999845,51.58759
-3.068906,51.59833
-3.008275,51.831001
-2.9861,51.743252
-2.959473,51.580815
-2.934516,51.596806
-2.724529,51.7437
-3.01866,51.689115
-2.980836,51.576898
-2.879849,51.705307
-3.225413,51.676476
-3.216185,51.783313
-3.021416,51.693938
-2.950618,51.576256
-2.988992,51.724454
-2.982742,51.590378
-3.159689,51.696169
-2.970825,51.580488
-3.148581,51.684301
-2.8964,51.703635
-3.250758,51.66407
-3.05794,51.717172
-2.975085,51.588033
-3.154426,51.745163
-3.010421,51.812137
-3.030116,51.825309
-3.009547,51.829471
-3.138803,51.671061
-3.225865,51.677146
-2.954414,51.612813
-2.975944,51.603896
-2.985397,51.87456
-2.715388,51.812351
-3.211886,51.588505
-2.999172,51.594421
-3.065943,51.551878
-3.22056,51.692855
-2.986923,51.578124
-2.964434,51.588804
-3.234103,51.638089
-3.238633,51.722051
-3.216065,51.654184
-2.984672,51.594157
-3.236261,51.575519
-3.022884,51.693592
-3.176141,51.732962
-3.208696,51.771026
-2.758369,51.587312
-2.713851,51.700283
-2.989805,51.591227
-3.176457,51.797572
-3.269132,51.649442
-2.987387,51.575548
-2.967805,51.784487
-3.139178,51.679681
-3.25805,51.593207
-2.984256,51.588262
-2.697825,51.664926
-3.217597,51.574266
-2.990721,51.580214
-3.190424,51.648269
-3.078745,51.594958
-3.235903,51.634671
-2.903688,51.703345
-3.188895,51.799633
-3.174172,51.798369
-3.01508,51.637715
-3.258273,51.667065
-2.959514,51.601235
-2.979054,51.590032
-3.021517,51.693919
-3.042918,51.70158
-3.226458,51.641271
-3.155842,51.796122
-3.009124,51.626544
-2.934139,51.600234
-3.020185,51.644297
-3.023244,51.814013
-3.013349,51.680628
-3.005231,51.601428
-2.949271,51.576726
-3.018633,51.578302
-2.734266,51.611626
-2.75291,51.590647
-2.94832,51.595499
-3.166244,51.801927
-3.062285,51.724021
-3.029012,51.697783
-2.973437,51.603467
-3.176688,51.656994
-2.984107,51.604772
-2.977258,51.589732
-3.297121,51.77815
-3.038511,51.655736
-2.999428,51.597539
-3.203232,51.797778
-3.073818,51.734184
-3.260714,51.787744
-3.123923,51.682202
-3.009308,51.791529
-3.243219,51.685515
